timestamp,score,player_x_norm,player_velocity_norm,stone_x_norm,stone_y_norm,stone_speed_norm,dx_norm,abs_dx_norm,danger_left,danger_center,danger_right,action
1780487702.8425813,1,0.5,0.0,0.3328125,0.6763956022529372,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.8593583,1,0.5,0.0,0.3328125,0.682943393597189,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.8767393,1,0.5,0.0,0.3328125,0.6899004219004566,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.8933625,1,0.5,0.0,0.3328125,0.6968574502037241,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.9094105,1,0.5,0.0,0.3328125,0.7038144785069916,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.9258893,1,0.5,0.0,0.3328125,0.7103622698512435,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.9425416,1,0.5,0.0,0.3328125,0.7169100611954954,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.958894,1,0.5,0.0,0.3328125,0.7238670894987629,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.9751563,1,0.5,0.0,0.3328125,0.7304148808430148,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487702.9918606,1,0.5,0.0,0.3328125,0.7369626721872666,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.0081527,1,0.5,0.0,0.3328125,0.7439197004905342,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.0243523,1,0.5,0.0,0.3328125,0.7504674918347861,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.0411856,1,0.5,0.0,0.3328125,0.7574245201380536,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.0582287,1,0.5,0.0,0.3328125,0.7639723114823055,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.0752964,1,0.5,0.0,0.3328125,0.7713385767445887,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.0916817,1,0.5,0.0,0.3328125,0.7782956050478563,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.1080034,1,0.5,0.0,0.3328125,0.7848433963921082,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.1244764,1,0.5,0.0,0.3328125,0.7913911877363601,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.1408908,1,0.5,0.0,0.3328125,0.7983482160396276,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.157009,1,0.5,0.0,0.3328125,0.8048960073838795,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.1733572,1,0.5,0.0,0.3328125,0.8114437987281313,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.1904237,1,0.5,0.0,0.3328125,0.8184008270313988,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.2082462,1,0.5,0.0,0.3328125,0.8253578553346663,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.2257779,1,0.5,0.0,0.3328125,0.8327241205969497,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.2422776,1,0.5,0.0,0.3328125,0.8396811489002172,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.25915,1,0.5,0.0,0.3328125,0.8466381772034847,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
